predict_price,real_price
4.9742,17.0
4.6265,17.0
5.3979,18.6
5.6303,19.7
5.6202,19.2
5.0656,19.6
7.4028,20.7
4.8609,20.0
5.5368,21.0
5.5732,25.2
7.4193,27.9
7.3608,24.1
7.6828,25.5
7.5472,24.9
8.7742,23.0
9.3871,23.9
9.5815,25.8
8.9292,25.0
9.9833,23.7
8.0241,19.9
8.5612,18.1
8.9928,18.0
10.5641,30.7
9.6642,18.0
9.7384,18.1
9.3292,18.0
11.915,18.0
11.2561,25.9
11.4535,18.1
11.0862,23.9
12.6742,18.1
10.0713,23.8
10.1641,18.0
10.3847,18.3
11.838,17.4
10.5914,17.9
9.9828,16.6
9.6665,13.6
11.3901,14.1
10.8357,15.3
10.1857,16.0
9.3478,14.3
10.1329,15.3
9.0153,14.5
9.3143,13.8
8.7792,13.1
8.354,12.0
6.9114,10.0
7.7254,32.3
7.5723,33.9
8.3357,10.2
8.1377,26.8
9.9306,28.3
7.7223,30.9
6.775,31.1
6.6053,31.2
7.0317,35.1
6.6353,36.6
4.5969,20.5
5.369,20.6
5.5461,20.5
5.87,17.7
5.0368,17.2
6.8324,17.5
7.3177,16.2
7.296,16.9
4.2314,16.9
4.9194,17.5
5.6477,19.5
6.0432,19.0
2.6904,17.4
4.9342,16.8
5.1717,17.2
6.4538,16.9
4.3762,17.0
8.2659,45.7
7.4468,18.0
7.6973,28.7
10.1497,30.2
8.8196,20.0
8.8511,19.8
7.8471,47.8
6.7543,30.2
8.3954,19.8
8.469,17.2
8.4588,17.0
6.0643,27.3
8.8297,36.0
8.8988,17.7
9.2158,21.6
9.2059,25.4
10.2514,27.9
10.1901,25.5
12.2261,21.6
11.5292,21.7
11.1598,22.9
10.6292,22.4
10.074,22.4
10.5387,22.0
10.8689,20.0
10.3135,20.9
9.7284,20.3
11.1466,20.0
10.1913,19.5
10.6538,17.8
11.0181,17.0
12.0715,16.1
10.5553,16.0
9.4742,15.5
8.498,14.0
12.1878,56.5
10.6801,14.0
10.6842,23.3
10.4393,14.1
11.107,14.0
9.198,28.8
9.6292,23.4
9.2603,14.0
11.3485,14.0
8.9954,13.3
8.276,9.4
8.2947,9.0
9.2233,6.0
8.0609,5.5
8.0409,6.3
8.0402,6.8
8.4902,8.0
5.1658,7.6
6.6782,6.6
6.6482,6.3
7.1086,6.0
6.0411,5.0
5.9055,20.0
5.3385,20.1
5.2843,28.3
4.7709,28.4
5.3298,29.3
5.4898,30.3
4.7607,30.8
3.6366,33.2
3.7004,33.3
4.4446,33.4
4.5651,34.7
2.6053,6.1
1.7787,12.0
1.9824,12.0
2.0006,6.6
1.7621,6.1
1.4442,11.9
2.2851,11.9
2.6172,11.9
2.0205,6.7
0.6855,6.1
2.0191,6.1
2.8428,6.0
1.5891,5.0
1.0345,4.0
2.2281,1.0
2.1953,8.8
1.4258,4.4
1.0319,5.6
2.1115,7.4
4.568,10.0
3.4626,11.0
2.9327,16.4
4.2396,19.2
5.0352,13.9
3.9678,13.6
4.6689,14.4
5.9093,15.0
7.2113,17.9
6.5206,21.1
7.2196,20.0
7.0377,21.4
8.7407,26.9
8.0232,27.3
8.0161,21.1
7.0773,24.6
6.4932,30.1
7.0297,24.0
7.7901,31.0
8.5392,31.5
8.7128,31.6
8.8705,24.9
8.4717,24.9
8.5308,24.9
8.6907,24.9
8.955,25.0
8.0955,25.0
7.7332,22.9
6.7995,21.7
6.0779,20.5
8.4306,18.7
7.8373,16.0
7.7065,15.0
6.552,14.7
8.1621,12.2
6.9096,12.1
5.2251,11.9
5.5603,11.1
5.8202,10.1
5.3428,7.1
2.8646,5.0
2.2311,5.0
4.5776,4.7
4.6692,4.4
4.6106,4.2
2.3108,3.9
3.5639,6.5
3.591,7.4
2.0816,10.0
1.1635,9.7
2.8628,9.6
2.4261,35.0
-0.9233,13.5
-0.2007,21.3
2.8826,16.1
2.2987,16.2
0.205,16.7
-0.2664,42.9
1.6823,43.0
0.6859,20.0
-1.0615,41.1
0.7436,20.5
2.1701,20.5
2.9331,41.2
0.8103,30.9
1.3976,20.5
3.2418,20.9
1.6392,24.1
1.5507,24.1
1.7053,25.0
2.3764,29.7
1.4299,30.1
1.9609,30.5
1.7639,30.6
2.8715,31.1
4.2249,31.3
5.4121,34.1
5.6953,29.2
7.064,29.8
7.1715,27.2
8.5491,29.0
8.0462,30.3
8.0233,30.9
8.8496,28.6
10.7132,28.0
9.5192,29.1
11.2694,29.0
11.1477,31.5
11.1774,31.7
11.3571,32.6
11.4944,35.0
10.5405,38.5
12.8367,62.1
13.1655,63.2
12.4251,65.0
12.7695,44.4
14.4258,44.5
14.5148,44.9
14.4541,46.0
15.3661,46.3
14.9424,47.5
14.8888,45.3
13.2827,44.8
12.3742,44.4
12.5426,44.3
13.8976,43.8
12.3031,43.6
12.0913,40.8
11.5055,40.7
12.4363,39.1
12.08,38.7
11.9564,36.7
11.3472,35.1
10.9663,33.9
10.489,33.0
9.658,31.9
10.0482,29.9
15.2385,74.9
14.1758,26.7
13.6982,23.4
16.2677,22.4
14.0441,19.9
14.1188,15.9
12.4684,12.9
12.9545,11.9
13.4895,11.8
13.6039,10.0
11.7639,9.9
13.3378,9.3
14.2816,4.9
14.9316,4.6
12.9052,2.4
15.2623,0.1
28.7667,74.9
27.8269,0.1
26.662,38.6
27.6263,38.6
23.036,0.1
26.2208,36.6
24.3088,36.6
23.8747,23.6
28.095,22.2
29.347,52.6
25.6354,48.7
25.9206,22.3
29.6718,48.7
29.7126,22.3
28.52,48.6
25.3837,22.3
26.4991,48.6
27.1984,22.3
24.4886,22.3
27.2935,52.4
31.0022,52.3
29.7102,48.7
27.3092,22.3
25.0106,48.6
28.0447,22.3
28.7043,48.6
28.4136,22.3
26.3403,48.5
25.3405,16.2
25.4556,0.2
22.9358,0.0
29.0437,48.4
29.8174,0.0
27.8818,0.0
26.4227,16.2
27.5881,16.2
25.9797,29.8
26.1182,33.9
26.3883,36.3
27.5865,17.3
24.9861,6.6
25.4714,36.3
23.0809,36.8
27.8453,0.1
27.2223,29.7
25.2007,7.5
23.3289,0.2
26.536,20.0
23.2155,0.2
25.2018,22.3
25.806,23.5
26.5457,23.6
23.6532,0.3
23.0594,23.6
21.401,0.2
26.9694,0.1
25.6582,0.1
24.9406,0.0
23.1143,0.2
25.3249,-0.3
23.8814,22.0
25.0009,15.9
25.1128,22.0
25.8014,23.2
22.6581,23.3
22.7466,33.3
20.8526,5.7
24.9986,0.1
22.7593,23.2
23.2923,0.0
22.7756,0.1
26.7616,0.0
28.4818,15.8
28.9139,-0.7
27.7578,15.1
28.5417,6.5
24.5977,6.5
24.1216,15.1
21.6716,15.0
23.5432,15.1
21.8421,7.4
23.1853,15.1
21.2471,21.2
21.8302,21.3
16.2109,22.5
17.1347,28.6
16.7484,28.8
17.3076,33.3
14.2314,16.2
14.0757,6.5
11.9494,1.8
13.036,33.3
13.1615,34.0
13.0988,38.6
13.7853,0.1
13.5471,15.4
12.5795,15.4
14.8085,26.6
12.6843,29.6
15.4906,21.6
13.6188,6.6
15.1527,0.1
10.8389,-33.2
13.0521,-5.4
9.8355,-1.6
12.6784,-0.1
11.2555,7.3
12.0746,0.0
11.0062,7.4
13.5873,7.4
10.008,8.7
10.5809,10.1
9.7137,0.0
12.2562,7.3
9.3659,0.0
9.6472,2.1
8.2026,7.4
10.932,10.1
9.3241,10.7
6.9074,17.9
6.2854,17.9
8.0927,20.0
6.2597,-8.7
5.7168,0.0
6.7681,0.0
7.175,0.0
6.7517,7.1
5.1603,11.2
6.0111,16.6
8.1146,17.2
7.9947,20.0
7.1553,16.6
9.1022,20.0
8.2105,4.7
7.2822,0.0
7.7843,0.0
7.4375,1.3
6.0117,0.0
5.4788,1.3
6.3715,0.0
8.0057,0.0
9.1393,0.0
7.7449,4.7
9.5172,11.2
15.1998,14.8
14.5652,20.0
14.7415,23.5
17.1346,3.6
16.39,4.6
15.6524,3.6
16.9654,3.6
19.1268,7.0
21.1157,3.6
21.2962,14.6
20.6953,14.6
23.7493,4.6
24.6254,4.6
23.6947,3.7
22.66,1.5
24.6152,0.0
22.5544,9.6
21.6194,1.5
17.8337,-3.6
21.6956,-6.0
22.141,-1.5
22.2192,-0.6
18.9975,5.4
22.633,0.0
25.0179,-4.2
23.4907,1.2
22.8471,7.0
25.5823,9.1
25.4624,1.8
22.1516,-0.1
19.8672,1.7
23.9723,1.7
23.9155,1.7
22.3971,4.8
20.7552,7.6
23.3396,1.7
23.8602,4.8
22.2977,7.6
21.8341,7.6
22.6433,9.0
20.008,9.0
17.046,1.2
16.4717,9.0
20.6737,1.2
18.6318,1.1
15.8035,9.0
14.4082,-7.5
15.4788,1.5
13.3938,-1.5
12.6462,0.0
12.0669,0.1
12.6955,0.1
10.4567,0.0
10.1543,0.1
9.6266,0.1
12.101,0.1
11.5782,0.0
9.1676,0.1
8.438,0.1
8.7799,0.1
7.8739,-0.1
8.1794,0.0
7.7417,-0.1
9.1906,-4.8
8.9461,-3.3
10.7715,-0.1
10.9509,-0.8
12.2817,4.2
13.0406,12.9
13.5876,23.9
12.3771,41.7
12.8259,38.5
17.8946,42.0
18.7068,44.1
18.6594,44.9
19.3943,51.3
20.1214,43.1
22.1319,44.0
21.6775,47.4
23.2647,54.4
26.3582,44.0
26.5922,44.0
26.1545,33.0
28.0209,44.0
31.7861,44.0
31.6684,31.0
33.4425,29.1
33.8864,44.0
30.2931,31.0
30.2904,31.0
29.8011,43.6
29.9099,43.9
32.6385,31.0
33.6261,29.1
35.1064,22.1
35.8711,13.8
41.3765,13.8
40.8574,13.7
41.3885,10.4
40.4193,9.2
38.4845,5.6
38.2091,5.5
36.0821,29.5
35.6408,13.8
39.2542,5.7
39.436,4.7
34.6884,3.1
33.2404,2.8
39.0399,-5.7
38.5041,0.0
37.8994,-3.5
37.7066,-21.7
33.5699,-4.3
31.8312,25.6
29.1386,32.2
31.8175,38.2
33.6231,38.3
32.1375,38.5
27.352,41.1
26.2145,41.3
27.0726,42.8
28.9207,44.5
27.0015,49.9
26.5424,54.3
24.2961,54.9
25.6958,55.0
22.7977,57.3
26.1063,57.6
29.2456,61.6
29.8594,72.2
23.6627,77.7
23.8506,84.4
23.9512,93.6
26.6607,100.0
22.8781,105.5
21.257,107.8
21.0657,109.4
23.2143,115.3
19.6337,115.4
20.6906,115.5
21.4201,55.6
23.8172,77.0
20.8905,55.6
20.2425,55.6
25.6526,20.7
28.7155,16.8
28.2217,34.4
28.7721,16.8
26.9431,16.7
29.349,15.7
28.3948,34.4
30.0971,41.0
28.2199,21.7
29.7019,23.8
23.0823,25.0
23.5449,25.4
22.2182,44.7
24.0631,23.7
24.1469,23.7
24.8108,25.8
22.0974,25.5
24.876,21.7
19.5402,20.1
21.5857,17.3
20.0203,13.9
21.0369,23.7
16.592,32.6
16.537,36.9
14.4153,36.9
16.2912,29.2
14.5526,33.2
15.0032,29.2
13.2377,29.2
16.2036,25.9
9.5499,30.1
9.682,29.3
8.6313,25.9
10.6937,24.2
5.4317,23.6
3.7723,22.9
4.3732,16.8
6.6098,16.0
5.0523,11.2
5.7381,11.0
2.9243,7.8
5.707,6.5
2.7228,5.6
2.123,5.5
-0.1855,5.6
2.631,5.6
0.6744,2.0
0.0073,5.6
-0.1602,5.6
1.6035,5.6
-0.0442,5.6
-0.401,5.6
-1.221,0.0
1.487,5.6
-1.182,6.6
-2.2155,6.6
-1.7142,10.2
0.8532,32.1
1.0499,6.6
0.6195,5.6
1.3262,0.1
3.3478,-5.6
2.9118,1.2
1.837,0.9
3.6687,17.1
5.6291,24.9
5.5375,2.0
3.9282,1.9
5.2538,26.4
7.5177,26.4
6.3796,24.5
5.6536,15.1
8.3865,5.8
9.2054,26.3
8.3588,4.5
7.8069,1.9
11.3113,1.0
11.5311,-7.1
9.9646,8.0
10.2626,19.3
9.5949,19.3
9.7526,11.1
8.3416,19.2
7.9616,19.1
9.0322,19.2
10.502,19.3
7.8515,19.4
8.0053,22.7
8.4051,25.6
8.6194,29.6
6.1789,38.7
6.4852,40.0
6.1042,44.1
4.3411,45.6
5.1086,50.9
6.253,55.4
3.4539,31.6
4.4945,34.6
3.901,35.0
2.9084,35.4
5.6882,36.8
7.5016,38.3
5.3007,40.3
6.7562,39.9
7.1503,39.3
8.4787,26.6
4.9909,21.1
6.8036,39.3
3.1066,38.7
5.021,29.6
3.1292,38.7
2.6414,39.4
4.9043,40.2
5.5795,41.6
5.4488,43.2
6.4635,23.6
7.4229,26.6
7.7281,23.7
3.9663,17.9
4.3595,17.2
1.7687,16.0
3.6769,15.9
2.6018,14.9
3.3942,14.5
3.0588,13.9
4.2146,9.8
5.9087,9.3
6.9812,8.6
7.1665,5.7
7.5096,5.3
6.3803,4.9
6.1876,3.2
5.3832,1.6
5.3243,-22.0
5.1559,0.0
6.0009,-7.6
6.2884,-2.7
6.577,-1.2
7.7011,2.5
8.2,9.6
8.4293,9.7
8.6791,11.8
7.5575,23.3
6.4218,24.7
7.7337,34.0
7.0746,2.7
9.1173,8.5
9.473,10.8
9.8562,16.5
9.6473,17.7
10.6906,17.7
9.1057,24.8
9.607,31.3
10.6437,33.6
8.4323,35.1
7.6443,35.2
8.5509,17.8
9.0821,35.2
10.6927,43.4
9.4364,17.8
11.0468,24.8
12.3318,35.2
11.2336,43.4
8.6345,48.7
11.3379,48.9
12.4419,24.0
9.8616,21.7
9.4755,29.7
9.1791,37.8
11.1487,24.1
12.5891,24.0
12.412,17.8
13.9573,17.6
16.0504,14.8
13.917,15.7
13.3781,18.1
15.03,14.8
15.6823,10.1
15.3946,6.8
15.1788,1.2
16.2779,0.0
18.2793,6.0
19.1826,6.0
17.0092,1.2
16.7794,0.0
19.3347,5.9
18.5362,0.0
19.0936,0.1
19.3435,0.0
19.5498,5.9
18.1308,5.9
17.4984,6.0
15.6027,4.7
17.5207,4.7
18.1072,5.9
13.6925,6.4
14.3553,6.4
16.9291,7.1
17.0129,7.1
16.7725,10.9
18.231,21.0
16.8198,16.7
17.9221,16.6
17.4568,16.5
14.6671,16.4
15.1795,19.3
19.1937,16.4
16.3088,19.3
16.3656,22.4
17.3059,22.4
18.979,22.4
18.2204,27.1
16.6161,34.2
15.1018,38.3
15.9924,39.2
16.8793,39.1
13.2316,34.3
14.013,21.4
19.0514,35.3
17.8497,38.9
17.7749,38.9
18.8105,21.6
21.7819,38.9
22.4593,21.6
19.4247,16.5
19.2819,15.8
17.5487,19.9
19.4694,16.5
16.1397,15.3
17.8938,15.3
19.7644,11.3
19.336,0.1
19.5309,-0.4
21.1114,9.4
19.8689,14.9
19.5038,16.1
17.4787,5.8
18.3136,13.5
16.9341,16.0
16.601,16.1
13.401,16.0
15.0746,11.0
15.6077,7.8
16.5762,3.0
16.9905,14.0
19.276,14.0
13.8532,14.0
13.6816,18.0
11.6389,18.9
13.6601,18.1
10.1964,26.0
9.9614,26.0
6.4998,26.3
6.9775,25.1
8.1186,26.3
9.2411,25.2
8.6919,25.2
9.9784,25.2
4.2265,25.0
4.2996,26.1
1.6819,26.3
3.0241,28.1
0.9139,32.5
1.2953,32.5
-2.8831,32.6
-1.6028,32.5
-1.5345,32.5
-1.4517,32.6
-1.908,32.6
-0.611,32.5
-3.5705,19.5
-4.0207,19.5
-3.7673,19.3
-2.4073,16.4
-2.6677,33.5
-3.0809,16.3
-4.9329,16.3
-1.8532,21.9
-5.5095,16.3
-3.1627,16.4
-0.1086,16.3
2.1434,9.3
0.5821,9.8
-2.7065,9.3
0.344,9.7
2.3174,9.7
1.2622,9.4
0.5919,9.3
4.5206,9.3
5.3482,9.4
5.9443,9.4
7.2833,9.3
10.2744,6.2
10.6523,1.8
12.3534,4.3
11.2768,1.8
14.2216,4.3
13.9608,6.2
13.6263,6.3
14.2884,1.8
21.3205,1.8
20.5901,0.0
21.0505,9.3
20.0629,0.0
23.4908,9.3
23.3624,-3.2
23.0246,-5.0
23.3669,-1.1
26.767,0.0
23.2318,-0.1
21.6277,-3.9
23.3165,0.0
28.6102,1.9
25.4396,4.7
25.3788,7.2
25.5676,5.1
29.5222,2.0
27.94,2.0
27.0622,-2.1
29.397,5.1
32.7385,-5.2
28.0694,-0.5
26.8222,-2.7
29.3898,0.9
30.9029,1.2
27.9225,4.0
28.6754,-0.8
28.4358,-1.1
30.4022,-2.1
28.6411,-1.6
26.5203,-0.2
31.9282,-4.6
31.9259,-0.1
28.3259,-0.1
25.0117,-2.6
27.2097,2.9
23.9635,3.2
23.7938,7.3
22.6928,9.8
20.3295,16.1
20.2408,-3.0
20.6621,6.4
19.9277,2.2
23.5244,2.2
21.8551,0.0
19.8948,0.2
16.4255,0.0
16.033,4.9
11.7705,6.3
14.2791,-2.2
12.0323,-0.8
11.5487,-0.1
10.68,3.2
13.442,5.7
14.0711,0.1
16.0374,-3.1
12.2335,-2.3
12.6529,-0.3
11.3242,-0.9
10.8905,-0.2
7.6498,3.2
10.3376,3.8
10.0217,3.8
9.3565,-8.8
8.0019,-0.6
10.3707,-3.5
10.262,-1.6
12.5288,3.2
9.2468,3.2
11.5896,-0.1
10.9311,0.0
11.5681,3.0
9.8046,3.1
11.0036,3.4
11.903,5.8
12.4073,0.0
10.3615,3.9
10.7569,10.7
11.207,13.8
13.5986,21.2
12.0776,24.4
13.7487,27.8
14.2076,28.6
16.4184,29.8
15.983,32.1
14.8271,28.6
15.0394,32.1
16.4866,32.5
14.7378,32.4
14.3009,32.5
13.3635,29.5
15.7402,32.4
16.5147,32.5
18.9891,32.6
16.3168,32.6
18.5434,29.5
19.006,29.5
17.4742,27.2
14.6828,27.2
15.6841,32.3
15.8482,27.2
15.1361,31.5
13.126,29.6
14.0162,32.2
17.9175,29.6
19.557,27.2
14.5698,34.5
14.2132,31.9
19.332,17.1
18.5687,25.5
15.6896,6.6
15.2574,6.5
16.3335,5.7
15.6127,5.0
15.4163,5.0
16.3543,15.3
18.667,15.5
18.9325,15.5
18.5087,15.3
18.4842,15.4
22.3288,15.6
21.6261,15.3
21.1125,15.5
19.6269,15.4
20.4938,15.6
19.8062,15.4
21.2177,15.5
22.1487,15.4
24.2506,6.6
23.8959,15.5
21.3579,6.6
21.4794,9.5
23.6658,9.6
23.6686,15.4
23.0578,15.5
20.3815,15.6
20.6029,15.6
19.9911,2.6
20.4058,0.0
21.5667,2.7
22.7089,-0.1
22.2554,6.5
20.0555,0.0
19.6932,6.4
21.4326,-3.4
21.5644,-0.1
21.4834,0.0
18.5882,2.9
17.9756,3.0
18.125,0.1
16.3295,0.0
17.8096,0.0
17.1862,-0.1
18.3297,0.0
15.9369,0.0
15.0818,0.0
16.3625,0.0
16.9901,2.8
17.1319,2.9
15.0886,6.1
12.5709,9.9
12.7439,11.8
11.319,13.9
11.7665,13.9
8.6402,3.9
10.7311,1.3
11.4101,0.0
10.0157,1.3
8.1893,2.8
8.7674,1.3
9.5438,-0.6
7.7063,-4.8
6.175,8.2
7.5693,-0.8
6.5395,7.7
5.7344,7.9
3.7677,12.7
6.4001,14.5
7.2853,15.1
5.5248,-2.4
2.9847,5.2
3.7953,12.7
4.1333,12.8
2.7087,15.5
1.4044,15.6
2.1158,17.9
0.8935,0.0
-0.8176,0.0
-1.5035,5.0
0.8257,0.1
2.0153,0.1
1.0374,-3.4
2.0352,1.6
2.2753,1.8
1.6252,1.6
2.5469,1.6
1.6061,1.8
1.2461,1.6
1.4346,1.6
0.8225,1.6
0.2543,1.8
0.7749,8.6
2.2083,1.6
2.053,-0.1
2.9104,0.0
1.6495,-2.3
0.4656,-6.1
2.4392,-0.1
3.0717,-1.5
2.3272,7.7
1.1292,7.8
0.7921,-7.7
2.4708,0.1
3.213,1.2
4.5771,1.3
4.5171,4.1
9.3418,4.0
8.0362,4.1
6.8958,-2.7
7.7618,1.4
8.1224,2.4
7.2103,4.6
7.9262,5.5
7.2314,10.4
8.5992,0.0
9.1562,0.0
8.3666,1.1
7.3722,10.2
11.9404,10.3
10.753,11.4
11.2164,0.6
10.366,0.1
10.5176,0.0
9.6391,-1.1
9.4609,10.3
8.6532,4.5
10.1227,-4.6
10.9331,-0.9
9.993,3.7
10.0117,4.8
7.5152,4.8
7.9812,0.0
7.033,4.8
5.8235,-4.8
5.882,-4.4
5.6921,-0.1
5.5204,-3.1
3.39,5.6
6.7224,7.3
6.4343,8.7
5.0397,3.0
4.3175,8.7
1.5932,-8.7
2.593,-3.7
1.5039,-4.8
2.0089,-0.1
1.0246,-0.1
1.5206,0.0
2.8664,-0.3
1.7316,0.0
3.667,6.2
3.268,4.5
2.1184,-6.2
0.9949,-4.6
3.0244,6.3
4.3367,10.6
4.0931,13.9
4.9261,12.0
3.2153,13.9
3.0233,13.9
5.479,13.9
6.4306,18.0
5.1357,20.0
4.7823,27.3
4.6069,27.9
4.3956,28.0
5.7543,14.0
6.1649,21.5
8.6736,28.0
8.1773,30.0
5.844,17.9
4.9675,4.1
8.1088,17.9
9.2728,9.9
6.3423,17.9
6.9606,9.9
6.4219,14.0
7.9093,17.9
7.9983,30.0
7.6979,36.2
9.6336,18.0
10.5354,36.2
10.4563,36.4
9.6384,37.0
8.3886,37.1
10.0944,15.9
9.9732,15.4
10.8439,15.4
8.0538,26.7
9.2684,23.0
7.4006,21.0
7.4355,8.6
7.5049,4.5
8.0457,8.6
8.1513,16.8
8.8944,17.5
5.5052,28.2
6.7786,16.8
8.6354,37.3
8.1018,16.8
4.2043,37.4
3.1949,43.4
1.5039,19.5
2.3393,23.3
2.1804,30.7
3.5994,25.7
2.5203,30.7
3.4639,31.4
-0.2764,28.2
0.0514,28.2
-0.0512,24.8
-0.3127,28.5
1.2112,34.2
0.2057,46.0
-0.1959,51.3
1.8459,38.0
0.8591,39.7
0.0226,40.0
-0.4607,37.8
2.4,36.8
0.3247,28.8
-0.2642,27.5
-1.311,30.9
-0.0145,35.5
1.6252,27.5
2.7496,24.5
5.2611,27.5
7.4227,30.3
6.0471,27.5
5.9609,24.6
8.3055,24.5
9.4103,24.4
9.4509,22.6
7.2151,22.5
7.3437,21.9
8.5349,16.3
9.0658,17.6
8.9289,16.3
8.957,15.6
8.3957,13.8
9.3492,13.2
8.6832,13.0
9.7886,12.8
9.5132,13.0
10.7605,6.0
8.5818,5.3
7.7563,3.4
8.1192,1.7
8.8835,0.0
9.7326,0.0
6.8471,0.0
5.502,2.0
6.6579,7.2
5.1965,7.4
6.4578,12.3
5.0899,24.4
6.0378,26.8
5.3838,27.9
4.6234,29.7
2.9854,30.2
4.9025,30.5
5.7019,32.6
0.0691,35.3
-0.9959,36.4
-0.744,37.6
-0.5976,39.3
3.1075,42.3
1.9431,42.8
2.8611,42.9
2.9871,47.1
2.2301,47.9
0.88,52.0
1.2792,5.1
2.3121,8.2
3.3765,6.1
1.5894,10.7
0.053,12.3
1.5652,19.8
3.469,8.2
3.5664,8.3
1.6897,16.7
1.3848,5.2
1.8919,5.1
2.4912,-5.3
4.5709,14.7
6.1429,14.8
4.3377,21.0
4.6044,21.6
4.9368,24.4
5.6409,26.1
5.9694,37.7
6.7649,39.2
7.3848,39.8
7.1053,1.9
5.6219,14.7
8.5854,18.1
7.5766,29.8
6.8439,33.7
6.236,0.9
7.4803,0.1
8.2603,0.0
9.8666,24.3
9.6614,17.5
12.2682,17.4
10.8256,16.3
9.8372,8.5
6.8428,0.8
10.928,0.0
8.4635,1.0
8.9978,1.0
6.4524,0.9
7.6705,0.1
9.1637,-1.1
8.6695,-5.8
7.1945,-2.5
9.0859,-5.6
5.2344,-0.2
4.2338,-1.7
3.5708,3.1
6.2871,7.1
4.0652,7.1
3.8724,7.2
3.1149,14.8
3.2896,16.7
5.5677,4.9
5.2876,16.7
4.3404,22.1
5.4312,22.5
3.6232,17.8
3.7507,5.0
3.8979,5.0
4.866,10.4
3.1205,16.2
4.1642,16.9
4.3427,17.0
2.7298,10.4
6.495,5.0
8.2378,16.6
9.1916,15.2
9.1655,5.1
10.5305,5.0
12.9127,-10.6
12.8973,4.5
10.3548,-2.3
10.1274,2.2
12.6619,2.9
10.3557,10.0
8.0503,9.9
10.234,2.7
12.9705,-0.1
14.0515,9.8
12.788,2.6
12.712,0.0
15.018,9.7
14.5414,9.7
12.1338,9.9
12.5964,11.9
15.6935,14.4
14.2927,14.5
11.7849,16.2
13.1096,16.9
14.5943,17.2
15.1829,18.6
14.0557,19.6
14.4974,19.9
16.3504,-0.2
15.4361,9.4
12.5491,9.3
12.5291,0.0
14.8199,9.3
16.0959,9.4
13.6464,19.7
14.37,-4.8
14.0439,6.6
15.821,14.9
13.9774,14.9
16.6663,9.1
18.1477,9.2
18.4748,9.2
15.5337,-4.4
16.3729,5.0
16.7025,-5.5
18.1111,2.4
15.3619,2.4
15.533,4.9
14.0102,5.0
16.6493,2.3
13.5973,2.5
13.6368,2.5
14.7354,2.5
13.9164,1.4
13.2525,2.8
14.5148,6.2
15.133,15.2
13.3441,16.1
12.5382,19.0
13.2877,18.7
11.989,19.0
13.9852,18.7
12.1635,19.0
14.5946,18.8
16.6312,18.1
16.6961,19.0
16.2227,18.3
17.3119,18.1
17.7961,18.1
16.4963,18.1
15.5895,17.8
16.4569,18.2
16.2129,18.2
17.3214,21.3
16.2767,22.3
16.3559,22.7
16.0568,22.9
15.9532,24.0
16.3152,31.5
14.7579,31.7
14.639,31.8
12.502,32.3
12.3518,34.8
11.6359,34.4
11.4274,34.1
10.5026,34.9
10.1686,29.3
9.5057,21.7
8.6643,21.4
8.0318,20.5
8.908,34.0
8.6151,35.8
8.4972,35.9
6.826,40.8
6.8479,31.3
6.1159,31.2
5.3557,31.2
4.3022,31.1
4.8954,28.2
5.5688,26.2
4.6858,31.3
4.6989,31.3
5.7009,31.2
7.7871,26.2
7.4703,22.5
7.9109,22.0
8.7292,21.5
10.5273,21.4
11.0205,20.2
12.915,12.7
15.6603,12.7
16.5693,13.7
14.6915,16.0
15.8363,13.4
17.8585,17.7
17.8867,19.0
16.923,32.0
19.2421,34.4
20.0041,30.9
21.6819,19.8
21.1745,16.8
23.0408,14.9
26.0419,13.8
23.5186,13.7
21.8778,13.7
22.2676,12.5
25.236,14.9
22.2837,32.9
22.4159,24.4
23.3491,24.3
26.2842,20.0
26.099,23.9
25.3043,28.2
27.612,14.9
30.2984,15.0
27.178,20.5
26.0628,15.1
27.3866,15.0
29.7899,15.0
26.7566,14.9
26.7691,12.8
27.6226,12.4
28.1664,11.3
27.405,8.5
25.8881,8.5
27.4116,6.6
28.7265,6.1
24.8574,2.5
24.3124,6.1
22.9552,2.5
25.2857,1.5
21.8853,1.3
22.6385,12.4
22.2173,12.4
21.3763,12.3
20.4878,1.3
18.719,0.0
18.9001,-0.1
18.3979,0.0
16.248,0.0
15.5054,7.9
14.2153,11.2
16.3403,3.0
14.6603,0.0
14.9578,1.3
13.702,1.3
13.0802,-1.3
12.2811,-5.0
10.3724,4.9
10.6674,1.6
10.5593,-4.8
10.6479,0.0
9.181,0.0
8.4961,-0.1
10.6228,-1.0
11.6606,-2.6
11.7728,0.1
10.8448,1.5
10.8738,2.3
10.6189,6.8
9.1501,8.8
10.3454,15.0
10.8724,15.0
11.007,15.7
10.3968,30.5
9.7763,30.6
11.3637,22.5
13.1335,22.0
12.9295,30.5
10.0014,44.2
10.432,22.1
11.507,44.2
11.2956,42.0
10.3162,25.3
11.3737,41.7
12.0154,25.4
12.7516,25.2
11.1985,41.7
12.0779,25.2
15.4991,25.1
17.2626,25.1
11.9863,22.1
12.0531,21.7
13.9154,20.7
15.3952,20.3
11.9328,11.9
13.1367,11.0
13.0527,8.6
14.5022,8.4
11.9183,8.4
13.8412,5.1
12.5504,5.0
14.4616,20.7
12.0528,19.1
11.4773,14.1
12.3823,0.0
15.1412,5.1
12.5816,18.9
13.1522,-0.1
12.9588,12.6
15.7525,12.6
14.663,18.7
17.3964,14.2
